idx,0,1,2,3,4,5,6,7
15,4.510607230737553,0.8269525054506216,-3.0965098448094475,1.1321939570449138,-0.6630890158436447,0.10662185427683511,0.043958803872822604,0.0022931490258198913
16,13.368126631634118,-1.6263128398643014,-0.10649233653095871,-3.5606044019170207,1.3672788223572565,-1.089469796809477,0.12590645226753702,-0.003892294976452663
17,10.595371421364462,-1.2348024141765448,-4.330153797508194,1.1039163617248349,-0.852894432399557,0.472632274358399,0.18659546096424848,-0.010854871348652494
18,5.7593093267836295,-1.3470302554082296,-2.656578835522037,-0.3217188034982153,-0.584362035903117,-0.6952226690388813,0.10118955764416561,-0.011075491316022179
19,8.686191512959445,-0.4299095203662088,-2.180846064222549,-0.07859817312681351,-0.11775695031875466,0.7285409680174337,0.08151038086904862,-0.0005779899145491887
20,7.879519701746025,-0.5881186544234829,-1.405954879411783,-0.6830047858687289,0.06936024267208467,-1.2461737113138283,0.09879767991542591,-0.004822165852567059
21,3.4669385204706105,0.655248802931662,-2.848659356977087,1.00591019721333,-0.722055233708596,-0.19128113855231627,0.034904794816092995,0.0006859329284930699
22,8.408522105667432,0.42682229901600904,-2.6534291216866164,-0.5452053400717598,-0.1758858694600557,0.6432728354303908,0.051522678386993516,0.004060499345126497
23,3.1992016121788187,-0.4955612946583822,-2.5148944286774566,0.7168481504795787,-0.5649096972751074,0.1845014438014913,0.04710456756713426,-0.004234807081912618
24,5.474763979747533,2.1548722041957817,-2.672562632624506,0.5606849772355129,0.008537216642846606,0.29132487811011715,0.004505521427988094,0.013352451986234243
25,12.28295804928393,0.7052943881554786,-2.0720814179019165,-4.495598983125241,2.2780846895978737,2.0994255347097917,0.0024370979672873883,0.01980091330015833
26,11.44033850236132,-1.0288478685897697,-0.5147687391571788,0.10831247677884441,0.4506503123046825,0.7209746752808105,0.117191242619188,-0.0013395555347864333
27,4.103964706296475,0.03891003739831881,-2.4261141228132326,1.51832776662682,-0.5622286085282412,-0.4557875380973082,0.07453164744651995,-0.003184711679790859
28,14.85949365041896,-3.1705133759285986,4.725148286559421,1.7738557236139572,2.180266988018174,3.695663067468917,0.12798648554627692,0.0015982599275314523
29,9.381940562926696,-0.6754777280481278,-1.2383571500992445,-2.237882500645725,0.7656494950048646,-0.5137349735964517,0.07666099299812,-0.00026268342244383934
30,6.033850885188938,-0.5043171698716328,-2.6353094242942805,-1.4469890747432619,-0.09614807788389157,-0.2822184796997894,0.05308996242502546,-0.0027891191855923037
31,9.878095394142665,-1.3493977175820187,-1.2971883818373975,-3.1998479597802056,0.906896629097189,-1.0145006924485276,0.09576602301155097,-0.004497100053476707
32,7.338321054851639,-1.7249318170438195,-2.1426211800885633,-1.5390731277161305,0.29097714397938274,0.7628837285043495,0.07657291502471457,-0.005829365083597596
33,4.126804110144944,-0.9811581473124656,-3.131398391264474,-0.6713342045255196,-0.8701778469244161,-1.2934775746163778,0.0798797299350688,-0.01134004945472544
34,6.124813217783931,-1.5011647134192099,-1.8329813888156339,-0.21833124053852812,-0.5098331094684786,0.6260711097006242,0.06720660646246915,-0.007875385635142148
35,5.149535092136642,0.5464640312401523,-2.478729426239953,-1.8713590208118749,0.844107751992615,0.5910926309237604,-0.0021736587418070058,0.008946184939755247
36,8.054468195366823,0.3870723469721901,-2.343738714223823,-0.3240432086726705,1.0725815840688668,2.1627650158812095,0.038350316296579305,0.011547301312681795
37,4.935799422156614,-0.19278860653046984,-2.404230115046504,0.09212464822236952,-0.194922202958395,-0.7731711714133431,0.0724881669303202,-0.0032856613655315873
38,6.613032512706746,-0.0600818461650595,-1.7373342035623323,-0.06886490186792772,0.04296850122346825,0.059498711920905625,0.05731409271452872,0.0008764197446896578
39,4.376809777584541,-0.23235842701126222,-1.4324307144187791,0.6970863301127911,-0.39512483104955165,-0.2316654620562825,0.045959293574358275,-0.0023754325066876894
40,4.347398841614748,-1.082987090220595,-2.778329185637278,0.20283731736220506,-0.4441803312044936,0.3812273184851458,0.0687459289138681,-0.006772550032580909
41,3.5379934708679386,-0.5655860912075327,-2.298907683642246,1.3855118343017578,-0.6294006955501592,-1.0772238711431938,0.0935587514044205,-0.008308747867845174
42,7.197637290673267,-1.7586765701929228,-2.364316840226647,-2.1935619869528677,-0.18073402802529515,0.8502724432674525,0.052495191673707704,-0.006969535058135562
43,4.326531664763595,-0.6631969230740268,-2.0765455121015672,1.1493852239928934,-0.6641988449039345,-0.2813126177692083,0.07633944977237532,-0.006695937083205665
44,9.185374561302691,-0.9608287594038238,-2.2483026016204524,-2.7204934201681934,1.112197550417689,3.007890644290105,0.013943044523773852,0.007456677001291888
45,6.301813715025463,-1.0054043341104353,-1.2131879568922679,-0.06748333053531555,-0.5166504502473885,-1.3830540545558587,0.09420656557416855,-0.009608689266202716
46,8.416167435625804,-0.8122981360885744,-1.5675202373650001,0.159389625784645,-0.6844850173936187,-0.7080293544150754,0.10585432641152033,-0.007825557724056418
47,5.644829995091972,-0.09838426630278718,-1.263410790775564,0.2199389505931848,-0.7211072229419727,-0.8723687325641496,0.05083918987947065,-0.0037795956804971553
48,3.357964720046913,-0.46857859436210386,-2.2492161349809328,1.1722376530615901,-0.782478946966284,-1.2475902721696015,0.08338659280784398,-0.008432231788447994
49,3.91992052936178,0.7315353729199793,-0.12304554649480444,-0.27997472089394326,-0.09602325880572389,-0.7195174497540662,-0.01764060031644415,0.0047658668731524086
50,3.4806625979044488,-0.408382149495892,-1.3276840830356154,0.6307180613066814,-0.4251242938108257,-0.1836687216439969,0.035265455763008026,-0.003216112752145106
51,5.158787192615086,-0.08100735362575065,-1.3521201903033087,-0.07531963963935087,-0.46916855188978884,-1.532610594375216,0.0603417092794822,-0.004411755421941416
52,6.757021220467354,0.3179137726849987,-3.4637456470701515,-2.3417105380875864,0.9585870746576577,1.3549009947814512,0.015228589196085971,0.00930531154050832
53,5.586993774455355,-0.7838966389846039,-2.2981083484075047,-0.26560196263038466,0.3113022145419439,1.182074079099501,0.051493309469886665,-4.885714538683499e-05
54,3.164684115426412,-1.2358167896137928,-1.9956045783897456,0.6931354379991979,-1.0735233344063475,-0.019354243869502557,0.05231686410640183,-0.010244109267424242
55,6.158619438555665,-1.994092445567017,-0.4530492905106877,0.7376956157873944,-0.6227327594465015,-0.31372990486467667,0.09882129788859022,-0.01304063550659396
56,4.121235817540457,-0.23838329014541762,-1.7924329818943707,0.8819223295277424,-0.7879344138450662,-0.38268151076483314,0.04947307235518885,-0.004387785167417074
57,6.0158566276480885,-1.5623655001036976,-0.7560096262273972,-0.8883396924381951,-0.9502874332636947,-1.8200360251810597,0.08050537268335035,-0.014381657952442936
58,1.6992975201149723,-1.0278605356381567,-2.0760945046614925,0.37442951676028335,-0.8032984378245743,0.0975518139983959,0.025803823377191476,-0.00767228838529371
59,6.614859709819411,0.5380321092297998,-2.479441566885399,-1.1096697795219388,0.6665699659967586,-0.676326210136154,0.059762445082218806,0.00458628079975649
60,3.019325818165773,-1.0533590271385591,-2.789939844278908,0.8858975381963977,-1.313339489164327,0.10847561901830367,0.056518629038284286,-0.010335191407924315
61,3.83698829102334,-0.23632639042828696,-1.2210636829939003,1.8587980432093814,-0.3787964793911377,-0.9214717143811562,0.0799245018137693,-0.004675578987397524
62,3.5646375415496623,-0.7708218374118694,-2.2323348255753523,0.5183205192785661,-0.4498077749558538,-0.5544931377266993,0.06960292112240532,-0.007023812435066535
63,5.594823296943723,0.22519287622891532,-2.186541431351574,-0.44958431749061745,0.10929143185986094,0.9913998308865305,0.015526634082667471,0.005053573729646746
64,6.792152863346975,-0.046448315917618097,-0.20758622141914546,1.0928213087260272,0.09353570382222831,-0.21868631816944556,0.06544338226786096,0.000842102647050427
65,12.167160192770739,-0.8255219237393143,1.9809391913872023,-1.4956645878259693,0.6305837346011595,-2.3179721085172234,0.11115607248420985,-0.004139692856780071
66,7.205441144093415,-1.999006635851109,-0.3706864648875898,-1.2998264440007141,-0.4762291836534058,-1.16147401596387,0.08495198847000272,-0.01334343556390667
67,2.9576740681740348,-1.2145682614753552,-2.4641978587352527,0.4001527922538914,-0.7762169609103504,0.12238507937315954,0.05407389961756779,-0.009025323626029933
68,7.799814268399932,-0.9091155377032372,1.3033849892919327,-0.921462571499513,0.1230386601700947,-2.3894723323638574,0.07920634494149757,-0.007081695784530513
69,2.8770648074540404,0.3118801940378373,-1.9494070227050644,0.7167333045149865,-1.0944290693361796,-0.9029646764228576,0.02339067454212818,-0.003316255484914595
70,2.3697746506455255,-0.6532901041130939,-2.3329966590662137,1.2323013681455022,-0.5443339829257868,-0.19583604699439539,0.06021631312643919,-0.006225633285207934
71,3.1337737356241226,-0.6335341103169493,-1.7091088379694013,0.6792229822257174,0.025838316071428086,0.4975054367897025,0.039527164340603806,-0.0017938755476180712
72,7.627921582694787,-1.1634899189679309,-0.5145826806182667,-1.184502707820196,0.551047265820469,-1.658949448344155,0.10434392451985251,-0.006730059504997997
73,2.0509471528189827,-0.951209273837755,-2.507978389596622,1.097972187241125,-0.8528221983571127,-0.57532520454691,0.06783785987101754,-0.009914322832937613
74,5.235442604190557,-0.7648305909276898,-0.7443117803036926,0.26540138040080513,-1.0251962484480668,-1.3705816163816813,0.06243066139019224,-0.009496532197411828
75,2.908803328750313,0.5245468585488571,-2.374408292963281,1.1900529940783064,-0.5367976590862443,0.03905986353026207,0.02608804421521127,0.0013353817940604466
76,3.095389776827232,-0.25912425512376475,-2.366442822166888,0.596628230331736,-0.48189516113636327,-0.5376796232265384,0.05220261008538512,-0.004185301031110736
77,7.962100963792142,-2.2825998402840644,0.03063282899727218,-1.0008472812657185,-0.39478137656191226,-0.17223145869687195,0.0800126140166081,-0.012214322567920285
78,6.356519517392429,-1.5773436172651032,-1.7990438425040356,-0.8957948609356778,0.18147051680477547,1.87810285088947,0.04049031942380963,-0.002606549234429861
79,7.134923802260369,-0.8791075356374989,-1.0904326579690093,-0.7383537202587973,-0.1741841306717138,-1.8844309542960866,0.10137985824402808,-0.008559634211218059
80,4.524691404501075,-0.2398189264381399,-1.361008713650594,0.7794055075262774,-0.16565703941340026,-0.41557003904866696,0.0577891218542392,-0.002188793015696568
81,6.582152074104454,-1.928100227199881,-0.8879045150099105,-0.30782516255700887,-0.31202704628360867,0.41133274844170864,0.07470726769295334,-0.009543271980651802
82,8.456300020033723,-1.0474445808534993,1.4820782005643809,2.323714816483247,0.020232484235590074,1.6961425133900225,0.06496832971752521,-7.448356975001061e-05
83,-0.8556987919275644,0.16478692298649092,-0.49893780176340363,0.24803269842675887,0.35626187631711054,-0.19146226389718066,-0.040707078715570784,0.0036773440611793415
84,2.5017051576422324,-0.025438320522254802,-2.1647111778193753,1.3875166004416393,-0.8708736948150281,-0.5610617157711302,0.04544415661674885,-0.004390876528348636
85,6.720401301802312,-0.20607383281457686,-0.9559301017441936,-1.2490039490510814,-0.10570486824820899,-0.7879801259302319,0.03735899333475829,-0.0011367352564702687
86,4.334724642095041,-1.662864413666533,-2.48228868554187,-0.9199751299866143,-0.04411278704929945,1.1823674027665798,0.04313536278975582,-0.005978129794570483
87,4.829848401974691,-0.13228645163920288,-0.6344800190250399,2.6008864566924808,-0.7438840699580066,-0.40276080271855896,0.07498430491905843,-0.0039522581200531525
88,8.136205821606776,-2.0381826716235762,1.5426197285628183,1.152792759782978,-0.45174946515771686,0.1601860799350365,0.08820164153984948,-0.010368439536731541
89,4.979837010429801,-0.9909174138250469,-1.0485590933209747,-0.3843287614907921,-0.6319350134541549,-1.0222587918789503,0.05654921522643901,-0.008555530827315737
90,2.8583089375966733,-0.8926150072551888,-1.9647038067563698,0.7199090259688504,-0.90177206680766,0.023195304966486,0.04123786605524989,-0.0075596605596847015
91,3.686277090725761,-0.42625916361105504,-1.9860169270237862,0.4845990034422372,0.08784735771173918,-0.4126932978638781,0.06349484849610489,-0.0027758927070149005
92,4.903570893072952,-1.3597669606528535,-1.0239288965888524,-0.3724745007710347,-0.8653154314465881,-0.6533122643158695,0.05263580792463877,-0.010510702125342192
93,4.302958831985126,-0.9239899460898354,-2.269468691915228,0.951236324976435,-0.638508507843389,0.0985162897952244,0.07422992924705642,-0.007229693574942127
94,14.10595611164033,-2.8361051862139384,6.771194566841325,5.130893373721347,0.3094524345536478,1.2333855955177369,0.16882716413771012,-0.008893106309923663
95,18.044682255607576,-1.8826470448182648,11.198339566276992,9.791403697188994,0.871244176286964,2.7124004659394223,0.19089904236221436,0.002360690980689206
96,11.736188988656462,-0.8539385888514747,2.767973212068516,-1.918902250572284,0.6238350238811569,-4.049597617600319,0.12318451558890801,-0.00772715040450214
97,-0.43465571188578167,0.7201033342881915,-0.049891407597414804,-0.2371547330196479,0.02473955304314032,0.2889595542605263,0.7114606518575257,-0.21809329907555736
98,10.423761736177822,0.23126124161625292,-1.5901136018604882,-1.30099541933377,0.4710141824907185,-1.263169903672021,0.1024287179070323,0.001362055822715472
99,1.443808844096062,-0.30200528489750156,0.22461279913601095,-1.3507103080336358,0.06730765566519437,-1.3215211589130351,-0.03033380734355469,-0.0012398976599999145
100,4.375006297099377,1.623458950886922,-1.062799641555548,0.3540915319777403,-0.3024750221612406,-0.7023626828633273,-0.010840934777011008,0.008255509636654914
101,4.213108802824326,0.27191605607482366,-1.665990952903993,-1.2200622411179654,-0.5621434130129361,-2.3619532348090826,0.035331241634458534,-0.004107134603318562
102,6.40503711250095,-0.25867492227584354,-0.38571553032332717,0.4705169059275853,0.2279174603175865,0.5560554093131839,0.04022540167262085,0.002236142896083855
103,2.299126476531021,-0.4340941825799894,-1.8691716937358958,0.7777421561517106,-0.6100855567708746,-0.3923136724585013,0.03672904056208285,-0.004932373964963586
104,1.6287313061407878,-0.7151305636546115,-2.486675411068268,0.941071774069775,-0.7967646653029953,-0.195391754443869,0.04391404268885737,-0.007247325239558616
105,3.2490927564501293,-0.4256934668198097,-1.8422394208186785,0.9169893217338394,-0.8413412855174718,-0.07273086443580051,0.037963900834384216,-0.004904504701869765
106,4.542433544439599,-1.7206691218281285,-2.3871152213641063,-1.2184332290266422,0.09284479411154808,1.1621255730879396,0.041860793954245,-0.0056846995307363235
107,3.965722398061814,-0.23032305037912512,-1.6215775264540735,0.42897182624703867,-0.31601764525252896,0.15205553362606905,0.03081570938011812,-0.0011096810294606802
108,6.432199953697425,-0.842810737918405,1.0263071648705628,2.69846576383955,0.16448828075375205,0.7533179085777455,0.07790193596300964,-0.0013105241845176882
109,3.2540346369483255,-0.4915910579274651,-1.9246720707703684,0.3609089251485356,-0.41957508786118114,0.4127930435837134,0.0258125083704705,-0.0024817653924081406
110,3.768526264678093,2.3782670744335745,-1.9622866304677515,-0.09541203715717156,0.3135434661011195,0.27669579028681746,-0.04425189202474921,0.016669946411091107
111,5.145837513987519,0.39442811692717444,-1.9479594513825493,-1.7033748972191476,0.39039274410432945,-0.2743086804363283,0.007215927824079245,0.004807876019113071
112,2.638363824035044,2.2473192190470934,-2.1191697415222492,1.4016240169331757,-0.016947863515427018,-0.2661571167097634,-0.009549847786917857,0.012434595863429139
113,7.178669363959087,-0.3180905444190563,-0.8873163737602435,-1.968921836635802,0.5261025493395568,0.24848286773520833,0.016588133852878193,0.0032440894866083217
114,7.597084570148211,0.38633696106321896,-0.44765313885520813,-1.3821980288997586,0.6343803026517139,0.2728992372710844,0.008017592835010565,0.007741739626986029
115,4.355332379938719,-1.6722180989343753,-1.5664467818449166,-0.6647973763099185,-0.15256452525035383,0.3695718819268364,0.049518525714729526,-0.00783986114599174
116,5.331906185927193,-1.4286077839911868,-0.7274950273184879,-0.805710751765202,-0.2823585761916707,-0.6693490289426625,0.05672548457394993,-0.008672495289400488
117,4.361479050509194,-0.6097502595426695,-1.2364618707126283,-0.38364901729007467,-0.33158248144946545,-0.5163627026551819,0.03586628884802714,-0.004236168031744139
118,5.299956102469472,-0.9391366449079358,-0.9355106494541731,-0.9667744179276837,-0.38520033843596735,-0.2607392546550828,0.03005764750626538,-0.005115949356458064
119,6.716903524196204,-0.01293489392734666,0.9161792398738263,0.14322970515446024,-0.2976161883043637,-2.367582168582093,0.06283589432226991,-0.003980869510922677
120,3.6102007336886226,-1.6198613142030127,-2.0439531615847817,-0.5602108379292876,-0.2925446390797922,0.8494906619912072,0.03620305863463092,-0.007171152448503593
121,3.737229176024989,-1.000446117060954,-1.2093762916204704,0.8302097130414021,-0.28994326733234804,0.45806606415270595,0.04591676502665686,-0.004758164063568631
122,3.443195500154885,-0.7264719943570518,-1.8346919490728772,-0.9889928428987825,-0.40598552438416147,-1.6161807195800724,0.04998109093797903,-0.00793470930428027
123,4.372716029487599,-0.06745530644357009,-1.0529252049139164,0.3577834617481463,-0.16883485783918042,-0.2120067624239461,0.030243316604191484,-0.00012353175334117662
124,9.016160630632111,-2.414639275153094,0.11779422601250515,-1.5119407791239126,0.8300162535055724,2.381571320412977,0.04798303671765495,-0.0025009910934127026
125,5.565476417561243,0.0078594379388128,-1.3757668433412042,-0.8392594348489207,0.34533916183921404,0.6404805964733167,0.01056004445475419,0.004523380623669302
126,6.197620157081353,-1.2020683015826676,-0.7355971745695027,-0.21695604092302243,-0.18318320286747233,-0.21915666671665524,0.06570987130948468,-0.006350411068252575
127,11.821071547957493,-2.322238131643105,6.682170899517883,5.565918456095144,0.025745598388371368,-0.3634189322732101,0.17051868213477633,-0.010971360088175034
128,3.763505613601771,0.47569571487943235,-1.3208710223571096,0.7260553781005974,-0.2915102212661186,0.06923043249429237,0.011401065565374478,0.0029900370469485233
129,5.934834095362104,-0.9852406247525307,0.07680194097368429,-0.38515612366510876,-0.14256817343894848,-1.9815055252924172,0.07975539045715986,-0.008579450131648238
130,2.7187902404048603,-0.9597698673447201,-1.7349478055178063,0.4076908775524686,-0.7377701826073156,-0.12566381353922101,0.036921369091442065,-0.007427247148206252
131,1.7919321611607075,-1.2967122182170723,-2.406147774101511,0.62336367304907,-0.4789912343855584,0.28974755969213467,0.04925726175079798,-0.008237231377840238
132,2.5746462985996446,-0.9792187977936107,-1.8501599931365036,0.6873961079767966,-0.44361125538373963,-0.007937896772877331,0.04802204309534789,-0.006629251041062069
133,2.9851516864185115,-0.44835723255602566,-1.461660404149186,0.7691291801577067,-0.4189584757582445,-0.649697247681777,0.04759437967930325,-0.004780761564463334
134,5.856577888225291,-0.33439602884484587,-0.5883043942517711,0.14326228233685362,0.049952986765377294,1.056975569313454,0.016355982467832392,0.00258934589191366
135,0.9610675404240635,-0.40268162758880166,-2.0993313569217094,1.4765246674803716,-0.9871472766817324,-0.7478852536808293,0.0412474061530587,-0.0073814155323265246
136,2.141560297844165,-1.1786720021607482,-2.1201722253058377,0.45351276974864135,-0.6536539657758832,-0.03759757367909752,0.04458614746608299,-0.008560776479297183
137,3.9731407711482882,-1.5808497788259444,-1.932384495610404,-0.7150664713846144,-0.35538597542979883,1.1312776945988705,0.025545054430301,-0.006246850743446697
138,2.3605053892595946,-0.849672377443997,-2.2267038287245153,0.611802553766099,-0.0853787580831969,0.031651562767629836,0.053623547455652766,-0.00491352709144328
139,3.6775690918309363,-0.0150731338376491,-1.44948099788753,0.4961155675033471,-0.3530317196218558,0.22834060274055257,0.016795519197289683,0.0003512580224747674
140,2.724115345063217,0.46430461205365164,-1.6599229988001776,0.7528012779469764,-0.6140593262490212,-0.594528379679135,0.015378089235098317,3.709230660945804e-05
141,0.6835124614203075,-0.930897773328671,-2.3602668766556127,1.2254511951158542,-1.0905829339564128,-0.4949603605489299,0.044346765278756216,-0.010217021093286326
142,1.1683417404571408,-1.1213882947423024,-1.9686469597500227,1.077964126689733,-1.2191298185539474,-0.6528023013802152,0.04589626767101095,-0.011740593171870463
143,2.007652751699111,-0.2669395570709678,-1.683748905016311,1.4192969292648931,-0.7925507777211125,-0.2501950434846435,0.03274711200663739,-0.004415082441292947
144,2.087382931682211,-1.0197680442922288,-1.833884112902832,0.5768622157877307,-1.0288555226471554,0.3065600798408788,0.020612172997888662,-0.007748676813535555
145,4.991709737347297,1.28057722645568,-1.7736753395075189,0.3340698561826524,-0.1387245798003157,0.09068167428561094,0.00408092483480675,0.008121710419825887
146,4.0611731664750605,-1.5672322421764664,-2.1060804733027694,-1.0842106922841004,-0.04879421256893101,1.3784066569909468,0.021370499975900795,-0.004506018511163469
147,3.1947591542657507,0.29756063384727943,-1.8017743045211656,0.47090937263357335,0.07368541469447491,0.7793881329528706,0.003831347612919692,0.004640852039426678
148,3.0238704784843176,-0.392041430594155,-1.1739932572026774,1.1742398760191741,-0.20399365142052106,-0.4515481698898844,0.050415124228516066,-0.0033435008911488796
149,4.411530699787202,0.8231139261616482,-1.4815865239732129,-0.2268372956347817,0.3050692329518264,0.4653434056125807,-0.0074361723821351425,0.008346174602042344
150,4.167797775532048,-1.815621124663804,-0.5751581048243545,0.47810358920821494,-0.29468204967513967,0.03886829332876347,0.06477383577107552,-0.009924892735115374
151,1.1243045588338108,0.00378865608115825,-0.6648676503586799,0.327393069931051,0.1788036045174981,0.2120315380410399,-0.02093549569899747,0.0029107827151376013
152,3.4618184450389498,-1.2735405591047757,-1.654661643162485,-0.09480635197395783,-0.524950637546256,0.8800402162368265,0.022215019456020575,-0.005746474124224277
153,5.645919714137699,-0.2053852640780665,-0.9612325313349206,-0.7653853256316918,0.2608058223693705,0.28438525609356696,0.01845549996961714,0.002388815145873226
154,3.02768789866727,-0.9994756952737364,-1.1791597947391024,0.5885001162390912,-0.997519645748411,0.054766858005913466,0.02576389123940065,-0.007691676539218981
155,1.0284320164442404,-0.9547820376435585,-1.3314348852765896,0.30854675258236974,-0.49550851082899816,0.174131602528977,0.004910633981230864,-0.005434335187847348
156,3.8453810021037,1.2048576617658806,-1.516833929140657,0.010528167036074705,-0.21911106316825882,0.49630944618862943,-0.031044872930175955,0.008929009337271258
157,3.8337638614101235,0.8431983173448464,-0.6556546933987449,1.7800407139540648,0.13831148080875819,0.19458315188891306,0.019929681031431796,0.006601503523710555
158,4.870097542889265,-0.13314575228050365,-0.5088757202944917,0.0023343996891797983,-0.5671015478500048,-1.0866157585501128,0.0317861727837414,-0.003261013216118642
159,6.468145223223268,-0.9254146764884543,-0.5789168146435555,-1.5082092174098545,0.4802235212494963,0.03336186639995514,0.035395402288866916,-0.001065637467817335
160,5.07220875792092,-1.2921034058769993,-0.5679398070076574,-0.04982900283451575,-0.5378527063429235,0.8103280197284624,0.02383956242765656,-0.00530577992820083
161,2.3381265005605933,0.24524681851805122,-1.4152499411147308,1.4581542431571581,-0.24802237616450803,-0.29831142731757776,0.030108685988759928,0.0003290098293473151
162,1.0503384361462507,0.2823150627963153,-2.1480494783953374,1.2124470535922494,-0.31942579935695087,-0.3917536511657574,0.02245127877822044,-0.00026153443660777436
163,3.505304953022796,1.6753309473992333,-0.6110155563744014,0.9045085714300483,-0.31670652916078257,-0.8192544096358954,-0.015654214837056625,0.00825663462460004
164,2.158115368822016,0.3955072336357022,-2.116507868756451,0.4066353353503384,-0.4723541358345187,0.22544736287239306,-0.005369004480325299,0.0020130173669408295
165,2.5167036383969767,0.6644115574316583,-1.781896492906593,0.6861964527400414,0.0420642308658564,-0.3349808561167412,0.015512775628451856,0.003826789864770967
166,3.5351493757272725,-0.7780781575790152,-0.9689720771799996,0.19280250721127332,0.09730192073137602,-0.48723751891676975,0.04811166805248556,-0.003994260335455362
167,1.2855535728222505,0.43136911630680913,-1.9396699072220103,0.9669908259154392,-0.48131267795454186,-0.18287272967985713,0.00269778459699676,0.0009768167649363878
168,1.1577480987518871,-0.2653472374365813,-1.8915457148182178,1.14835732104356,-0.8537392294732441,-0.2568482989390782,0.019015663335956643,-0.0045490638118262944
169,5.710698415402116,-0.530533681667267,0.27314322359439436,-0.537964384673962,-0.07983099601840639,-2.6360805204535236,0.07326542530695314,-0.007061978561972501
170,2.582545778244044,0.2739279329663607,-1.8945657110614997,0.4021598942907069,-0.15591335471693277,0.5705662923124265,-0.002503752217604689,0.0032811234693288158
171,2.3471227562876207,0.8953678012460103,-1.9442882609578096,0.9129724334975552,-0.7928728493653118,0.0925348202223769,-0.012859180467590568,0.003450712692492662
172,5.301996653358484,-1.0368597150118493,-0.7558272052516493,-0.6417495159976292,0.7303804550503192,1.8389799796704132,0.011070615399123108,0.0028850147546812263
173,1.0834860969236244,-0.5238713165664718,-2.004170925076553,0.7221226341233185,-0.7171402828389827,-0.06239502634260693,0.01611615996672947,-0.004974036122851002
174,3.2213897624788075,-0.40297167553731306,-0.9258592856954306,1.0539112940054378,-0.6520850165684254,-1.175095644805278,0.05324831112451315,-0.006313164647264539
175,2.1233289496004106,0.08187741076515535,-1.6337388033173412,1.0735856808727409,-0.5653265307872718,-0.08398263209374889,0.015571663324330801,-0.0009695160668648682
176,6.589262269312581,0.6282648677665339,0.44014484304660173,-0.4835596813829134,0.2675440963655523,-1.374938950809538,0.02490312732128779,0.004077947567547199
177,2.1965785983091632,-0.957372622785173,-1.5888081612577043,0.6045202144816976,-0.6334363558954837,0.2523670326485042,0.025813822968650632,-0.006139214078502205
178,2.406465586325913,-0.45822868764426317,-1.49239060632984,0.17418213264700771,-0.7386945629464574,-0.5546965997854544,0.0185102744324346,-0.005163785884612645
179,3.091834938752946,-1.3391858014098523,-0.8773547355978513,0.8783302334958826,-0.6030335365932024,0.848028484218206,0.02727855789536553,-0.006474346949578995
180,2.967448966673607,-0.2612753535559405,-0.07085605251775921,-1.0677897161064174,0.008557290265417775,0.10242356896413563,-0.036431925776805915,0.0018876928978049175
