idx,cluster
1853,0
1855,3
1859,0
1863,3
1864,2
1867,0
1868,0
1869,0
1870,0
1873,3
1874,0
1875,3
1877,3
1878,0
1881,1
1884,0
1885,3
1886,0
1888,0
1889,3
1890,0
1891,2
1895,0
1899,0
1901,0
1903,0
1905,0
1908,0
1912,3
1913,0
1915,0
1916,0
1917,0
1920,2
1921,3
1922,3
1923,0
1924,0
1925,0
1927,0
1928,0
1929,0
1931,2
1935,3
1938,0
1940,0
1941,0
1943,0
1944,0
1945,3
1946,0
1948,3
1949,0
1952,0
1954,3
1957,0
1958,3
1960,2
1962,0
1965,0
1967,3
1969,0
1973,0
1974,3
1978,0
1979,0
1982,0
1985,0
1986,0
1994,0
1997,2
1998,0
2000,0
2004,0
2005,0
2006,0
2008,3
2009,0
2010,0
2011,0
2012,3
2013,3
2016,0
2017,2
2019,0
2020,3
2022,3
2024,3
2025,3
2026,0
2027,3
2028,3
2030,0
2031,0
2032,3
2038,3
2040,0
2041,2
2048,0
2051,0
2052,3
2053,0
2058,0
2059,0
2060,0
2061,0
2062,0
2063,0
2068,0
2071,2
2072,3
2073,3
2075,0
2077,0
2078,0
2079,0
2080,3
2081,0
2082,0
2087,2
2091,2
2102,2
2103,0
2104,0
2105,2
2106,0
2108,2
2109,2
2110,0
2115,3
2117,0
2118,0
2121,0
2123,2
2124,0
2126,0
2128,0
2130,0
2131,3
2133,3
2134,0
2135,0
2138,0
2140,3
2141,3
2145,0
2147,0
2148,0
2150,0
2151,0
2152,2
2154,0
2161,0
2164,0
2166,0
2168,0
2169,0
2170,2
2172,0
2173,0
2175,0
2176,0
2177,3
2178,2
2179,0
2183,0
2186,3
2187,2
2188,0
2190,0
2192,3
2193,0
2195,0
2202,0
2203,0
2204,0
2205,0
2207,0
2208,0
2210,0
2211,0
2213,0
2215,0
2216,0
2218,0
2219,0
2224,3
2225,3
2227,0
2232,3
2233,0
2234,0
2236,0
2238,0
2239,0
2240,3
2241,0
2242,0
2243,3
2245,0
2246,3
2248,0
2250,0
2251,0
2254,3
2255,0
2257,0
2259,0
2260,0
2262,0
2265,0
2266,0
2268,0
2269,0
2271,3
2273,0
2276,3
2277,3
2278,3
2280,0
2287,0
2288,0
2289,0
2291,0
2292,0
2296,3
2297,2
2300,3
2301,0
2302,0
2304,0
2305,0
2306,0
2307,0
2310,2
2314,0
2318,2
2321,0
2322,0
2323,0
2328,3
2331,0
2332,3
2333,0
2334,2
2335,0
2336,0
2340,0
2341,0
2342,0
2344,3
2345,0
2346,0
2347,0
2348,2
2350,0
2353,3
2354,2
2356,0
2358,0
2359,0
2361,0
2362,0
2364,0
2365,0
2367,0
2368,3
2369,0
2373,3
2374,0
2375,0
2377,0
2378,3
2381,0
2383,0
2384,3
2385,0
2386,0
2388,0
2393,0
2395,0
2397,3
2398,0
2399,0
2402,0
2404,3
2407,3
2416,0
2419,3
2421,0
2423,0
2424,0
2428,3
2429,3
2432,0
2434,0
2435,0
2436,0
2438,2
2440,0
2442,3
2446,0
2447,0
2448,3
2449,3
2450,0
2452,3
2453,2
2455,0
2456,3
2458,0
2459,0
2461,2
2463,0
2465,2
