idx,cluster
2248,3
2658,0
2959,3
2971,0
3134,3
3191,2
3196,1
3226,0
3322,3
3419,1
3435,3
3547,1
3553,0
3645,0
3703,3
3707,3
3708,3
3729,0
3732,1
3787,1
3844,3
3923,3
4004,3
4059,1
4123,1
4135,3
4182,3
4260,3
4371,2
4459,1
4490,3
4666,1
4790,1
4797,1
