idx,cluster
2001,0
2002,0
2007,0
2013,0
2023,0
2026,0
2029,3
2043,0
2046,0
2047,0
2050,0
2054,0
2055,0
2057,0
2066,0
2069,0
2074,0
2075,0
2084,0
2085,3
2089,0
2093,0
2100,0
2111,0
2122,0
2129,0
2136,0
2140,0
2142,0
2154,0
2155,3
2156,0
2157,0
2161,0
2163,0
2169,0
2181,3
2184,0
2188,0
2194,0
2195,0
2196,0
2198,0
2200,0
2201,0
2203,0
2205,0
2207,0
2209,0
2212,0
2218,0
2221,0
2222,0
2229,0
2237,0
2244,0
2250,0
2253,0
2255,0
2264,0
2268,0
2277,0
2288,0
2291,0
2293,0
2295,0
2296,0
2309,0
2317,0
2320,0
2327,3
2336,0
2338,0
2340,0
2343,0
2346,0
2349,0
2352,0
2357,0
2360,0
2371,0
2372,0
2380,0
2386,0
2388,0
2389,0
2390,0
2394,0
2398,0
2400,0
2403,3
2412,0
2429,0
2433,0
2435,0
2442,0
2444,0
2466,0
2470,0
2471,3
2474,0
2486,0
2490,0
2492,0
2506,0
2508,0
2510,3
2514,3
2515,3
2521,0
2543,0
2558,3
2564,0
2565,0
2573,0
2578,0
2579,0
2583,0
2586,0
2592,0
2597,0
2602,0
2609,0
2625,0
2639,0
2641,0
2644,0
2645,0
2646,0
2650,0
2655,0
2657,0
2675,0
2678,0
2681,0
2683,0
2704,0
2708,0
2712,0
2728,0
2736,0
2747,0
2757,0
2775,0
2777,0
2781,0
2784,0
2785,0
2790,0
2803,0
2806,0
2812,0
2815,0
2819,0
2827,0
2853,0
2860,3
2863,0
2867,0
2868,0
2899,0
2912,2
2918,0
2921,0
2931,0
2933,0
2959,0
2972,0
2978,0
2980,0
2986,3
2995,0
2996,0
3001,0
3007,0
3008,0
3020,0
3021,0
3029,0
3030,0
3033,0
3035,0
3040,0
3051,0
3062,0
3073,0
3074,0
3077,0
3086,0
3087,0
3089,0
3098,0
3099,0
3106,0
3128,0
3133,0
3136,0
3138,0
3142,0
3143,0
3144,0
3148,0
3151,0
3153,0
3154,0
3158,3
3162,0
3165,0
3177,0
3180,0
3184,0
3208,0
3209,0
3221,0
3224,0
3231,0
3251,0
3259,0
3260,0
3274,0
3284,0
3290,0
3293,0
3297,0
3299,0
3304,0
3305,0
3306,0
3309,0
3316,0
3318,0
3326,0
3332,0
3335,0
3336,0
3343,0
3349,0
3350,0
3351,0
