idx,x,y
269,6.646743,6.5672865
409,5.649614,10.700139
435,6.7793818,6.4358416
465,7.780856,7.130879
482,6.1936336,8.723532
516,6.343554,8.119093
578,6.816718,6.441336
598,5.9779067,8.679817
605,7.8208704,7.4026117
637,5.605442,7.5210285
698,6.9718204,6.5810194
719,6.3327284,8.686454
765,5.9896226,8.528595
810,6.6899085,6.5454607
839,5.358596,9.031948
875,5.8643093,7.500649
917,6.083184,7.3011255
1018,5.682932,8.927437
1055,7.2883806,6.653884
1080,4.7910576,10.238263
1088,5.259672,9.203496
1176,4.6195946,8.944625
1208,5.1471114,9.103492
1216,7.4972034,6.641732
1221,4.9904118,9.223152
1268,9.728408,9.573495
1315,6.573841,8.658525
1441,8.488266,7.5481243
1483,7.467983,6.8933096
1521,11.122392,7.865377
1527,4.5880117,10.012544
1538,6.6288915,6.8783326
1561,7.4275293,6.75539
1594,7.8832655,6.9966416
1609,8.801502,7.34252
1614,7.3887978,9.516623
1623,4.4921174,10.066076
1683,6.0571303,7.3464184
1684,5.535307,7.746937
1696,5.5289626,7.591734
1705,6.354433,10.511016
1753,5.683256,7.724815
1755,6.3952007,10.602772
1776,4.787807,10.306577
1817,6.111224,7.2312136
1878,10.717913,10.078053
1880,11.677432,9.544841
1965,7.4578466,8.33355
1977,5.1152253,9.629353
1982,7.0586185,10.1025305
2042,10.847997,9.74219
2048,9.766651,10.750986
2053,7.5821285,9.255046
2067,9.107658,7.2287107
2092,7.896236,6.8642545
2099,6.8117447,7.3143644
2106,7.4795647,10.198455
2136,8.136042,7.123408
2140,3.7669997,9.556689
2148,6.990021,8.361868
2217,8.592211,9.283806
2224,3.9269588,9.668781
2227,7.944705,9.98433
2232,3.7863212,9.53748
2238,8.35989,10.2037525
2243,4.8359737,9.899459
2249,9.540946,11.041346
2303,11.060808,9.514769
2304,7.3720236,10.221205
2328,4.2027164,9.117138
2337,8.715301,7.362056
2347,9.405923,10.470979
2350,7.22717,9.946057
2382,10.44484,8.024743
2395,7.4856734,6.8551297
2399,10.93711,9.492476
2404,3.9708474,9.173902
2422,7.0307374,7.58559
2487,9.292504,10.727843
2489,10.618312,8.32704
2524,5.397556,10.342611
2542,6.157639,10.650988
2591,11.080974,7.9305882
2593,9.462882,11.079566
2599,5.654337,9.9169655
2606,8.631305,9.605927
2618,8.832317,9.7427845
2651,10.885932,9.493526
2660,7.043779,7.915942
2674,7.7201138,10.057701
2693,3.7752311,9.640319
2729,10.478974,10.358551
2732,7.643267,9.6619
2765,8.725939,10.045353
2799,4.579547,9.645188
2820,7.115139,7.4798107
2825,5.023892,9.89091
2827,10.833339,10.280474
2837,10.627025,8.142487
2866,8.214007,9.193532
2916,7.7003937,8.670259
2951,7.365002,7.852602
2955,9.597184,9.957599
2974,7.6894736,8.977827
2992,3.903726,9.611722
3003,9.178289,7.4639993
3016,7.7019305,10.296292
3019,9.234219,9.380276
3036,10.370509,7.6645083
3059,11.885637,9.030626
3060,5.1474137,10.173974
3069,8.154714,9.046066
3127,11.172227,10.093822
3160,8.207927,9.232345
3187,11.103252,9.104304
3188,6.121739,10.715063
3190,10.886425,7.754325
3211,7.800869,8.841979
3212,5.450563,10.357089
3230,10.145221,8.779148
3236,4.2151003,8.802701
3273,7.8166113,9.2953205
3282,7.2362924,7.6941257
3286,9.303935,10.32789
3321,9.450373,10.74729
3338,8.699446,7.4899125
3369,7.948841,9.384892
3407,8.084552,8.310852
3421,8.561339,8.994966
3450,4.1069193,9.376004
3464,10.849151,8.208195
3484,10.034699,8.045351
3525,9.894147,10.840569
3576,7.298537,8.040558
3662,9.23348,8.741153
3702,10.721744,9.034362
3731,8.274469,8.173518
3770,10.671509,7.5379
3802,4.2939887,10.000877
3816,9.289477,8.822953
3820,9.728308,9.096859
3860,10.798003,8.418391
3868,6.2694826,10.4778805
3909,9.980348,9.156599
3911,10.119917,8.432963
3950,9.735025,11.097624
4006,7.5121026,7.8653617
4043,9.742491,8.726749
4046,9.239308,9.040109
4049,10.839668,7.971348
4050,7.023518,7.994301
4060,11.741318,9.636685
4094,9.781985,10.743563
4097,8.245958,7.985261
4119,10.521904,7.7959375
4126,11.40365,9.715965
4149,9.5118,9.19616
4153,10.138053,9.4142275
4166,3.7322843,9.546723
4177,9.361897,10.550633
4203,9.758032,9.757866
4305,10.449251,10.669796
4349,11.530612,9.67611
4352,5.7388654,10.638207
4363,10.533072,7.553067
4423,10.96972,8.126369
4484,11.68622,9.457272
4495,9.7340555,8.518242
4497,3.7543905,9.304081
4503,9.427803,10.440868
4507,10.5625,7.4584255
4525,11.765445,9.361542
4547,10.264199,8.262012
4558,11.796354,8.996179
4570,11.325633,8.959316
4573,4.9194613,10.323555
4594,10.116014,10.573922
4606,6.119321,10.959856
4652,11.565239,9.613804
4663,5.982348,10.867147
4678,9.566621,8.639842
4692,10.250149,10.754533
4704,10.448512,7.3541327
4736,11.815311,9.226585
4766,5.9550076,10.932596
