idx,x,y
1445,6.0001345,9.449598
1447,5.5686407,10.396722
1448,9.450903,9.590583
1449,5.696182,10.589346
1452,9.792568,7.2444468
1456,11.97142,10.1224785
1457,10.826154,10.194995
1458,6.6309905,7.4077907
1465,10.817094,4.580462
1469,5.6338196,8.720308
1470,5.885759,9.989641
1473,5.8515167,7.859503
1479,6.3950434,8.365998
1482,6.9934726,9.867302
1484,9.156337,9.641474
1485,5.6335616,10.491831
1488,8.035176,9.570296
1491,9.492733,9.874546
1503,9.281937,9.731865
1506,11.066429,6.556677
1507,10.732166,10.03993
1508,8.969684,9.015311
1512,8.480244,8.990144
1513,8.273988,9.115398
1515,6.074178,11.82864
1517,9.5206585,9.491676
1518,5.5677586,8.747796
1523,6.5222526,10.497769
1531,8.79285,7.2387934
1535,10.331679,9.912398
1537,9.03222,9.781356
1546,9.076874,6.7376595
1553,10.856744,4.720056
1556,9.17515,6.7469835
1568,10.9652815,5.4394884
1577,6.002543,11.389655
1583,9.259035,9.700051
1586,8.840109,7.2456646
1592,11.145078,9.988174
1596,10.565717,5.968173
1598,8.364937,8.96188
1604,9.515358,8.980727
1605,11.000329,6.6003766
1610,9.317089,8.624591
1617,8.312567,9.183814
1618,10.219826,7.3133383
1625,6.266329,10.657819
1627,9.737031,9.486965
1628,9.198047,9.584012
1632,9.542728,7.2872868
1633,6.1500726,10.235005
1634,9.529808,10.063645
1635,6.118732,11.855985
1636,5.850243,11.017123
1637,7.3075547,12.368376
1639,9.453196,10.070544
1641,6.0716443,9.293161
1642,9.442515,9.87417
1644,11.3763075,9.969534
1645,5.737375,10.504424
1647,10.683516,10.246791
1651,7.01688,12.913499
1652,5.5683336,8.541391
1653,9.678,8.432973
1654,5.7946677,10.927074
1660,7.1914625,9.886166
1664,10.205782,9.399485
1666,9.976621,12.714971
1669,2.8480108,13.721788
1670,5.4471364,12.137362
1674,7.7702866,9.648722
1675,11.319019,10.021121
1681,6.7647614,10.564554
1688,10.262202,10.07526
1694,9.416562,10.156919
1699,6.668674,7.9932714
1702,10.871257,5.3690844
1711,8.352866,9.14116
1713,8.907844,7.326985
1715,6.211472,11.264361
1722,5.6200013,10.840573
1725,11.108374,5.7022023
1727,9.548045,8.852476
1728,10.352195,10.006097
1729,4.12814,13.205924
1737,9.492015,9.56359
1743,8.862846,7.2493286
1749,10.808071,10.109623
1750,10.093549,9.961883
1752,10.066597,9.945369
1757,5.991157,12.02378
1758,10.014553,7.523128
1760,11.268442,9.971192
1766,9.60117,9.749189
1767,6.3200874,11.137729
1770,8.536971,9.011257
1771,7.1086607,13.825057
1773,9.613171,10.429639
1775,11.101145,11.837383
1781,10.396104,7.0987163
1786,9.994786,9.877931
1788,6.069262,11.9182205
1792,9.74933,7.154623
1794,5.6342993,10.864262
1796,9.39461,10.124406
1799,6.7690434,7.1952133
1800,9.677312,9.778086
1803,6.3624473,11.2088585
1805,9.135303,13.101844
1808,10.381374,7.089582
1809,11.166791,9.827562
1815,11.002562,5.288697
1817,9.016808,7.089635
1820,11.224236,9.941015
1822,0.8329475,13.705819
1824,4.277269,13.031237
1826,11.133438,6.7278504
1828,9.85995,7.281171
1829,10.614033,5.5169535
1837,9.918686,9.824589
1838,9.838469,10.266827
1844,10.081656,7.125847
1845,8.884982,9.835252
1850,10.657449,5.437614
1853,9.550958,9.083056
1860,7.563868,10.94268
1866,6.5584188,11.144872
1872,5.9325204,11.30443
1873,11.308936,10.001001
1884,9.584636,9.695297
1892,7.7432,10.182271
1893,6.1465178,11.153053
1894,9.372376,10.170844
1897,5.1913056,11.887944
1902,9.593193,9.584301
1905,6.2371154,10.740821
1907,6.0307436,11.122463
1909,9.656695,7.344315
1911,5.582719,10.627909
1914,10.731019,10.29592
1921,11.384245,10.082793
1924,5.568163,10.920712
1925,6.9475503,11.397778
1926,7.6177816,10.0509405
1928,6.361499,10.690255
1930,6.4310207,14.26302
1938,10.832864,9.983795
1941,6.573575,10.644374
1952,9.642458,9.402674
1955,1.5247586,13.839647
1956,5.5137496,10.984616
1968,6.042992,8.513445
1971,6.5643883,10.63087
1986,7.7677455,10.161013
1991,9.865716,6.9367914
1995,9.187297,8.829886
1998,7.1287045,11.378277
2002,7.4904046,10.020495
2003,4.9640985,12.5295725
2007,7.0298142,11.4651785
2008,10.966156,10.037828
2014,9.0282345,8.634776
2017,9.610626,5.2804275
2026,9.728581,9.705978
2029,10.925671,6.2150507
2030,9.624463,10.159334
